Input,,Result Number,Widget,Data Origin,Result Row,Source Page URL,Regio,Insula,Civico,IDENT,Thumb,Nome,Descrizione,Pip
,,,,,,,VIII,4,35,VIII.4.35,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Bottega_VIII.4.35._1.JPG/150px-Bottega_VIII.4.35._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2035.htm
,,,,,,,VIII,4,36,VIII.4.36,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Bottega_VIII.4.36._1.JPG/150px-Bottega_VIII.4.36._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2036.htm
,,,,,,,VIII,4,37,VIII.4.37,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Casa_con_bottega_VIII.4.37._1.JPG/150px-Casa_con_bottega_VIII.4.37._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2037.htm
,,,,,,,VIII,4,38,VIII.4.38,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Bottega_VIII.4.38._1.JPG/150px-Bottega_VIII.4.38._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2038.htm
,,,,,,,VIII,4,39,VIII.4.39,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Bottega_VIII.4.39._1.JPG/150px-Bottega_VIII.4.39._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2039.htm
,,,,,,,VIII,4,40,VIII.4.40,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Bottega_VIII.4.40._3..JPG/150px-Bottega_VIII.4.40._3..JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2040.htm
,,,,,,,VIII,4,40a,VIII.4.40a,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Bottega_VIII.4.40._1.JPG/150px-Bottega_VIII.4.40._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2040a.htm
,,,,,,,VIII,4,41,VIII.4.41,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Latrine_pubbliche_VIII.4.41._1.JPG/150px-Latrine_pubbliche_VIII.4.41._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2041.htm
,,,,,,,VIII,4,42,VIII.4.42,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Stalla_VIII.4.42._1.JPG/150px-Stalla_VIII.4.42._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2042.htm
,,,,,,,VIII,4,43,VIII.4.43,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Bottega_VIII.4.43._1.JPG/150px-Bottega_VIII.4.43._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2043.htm
,,,,,,,VIII,4,44,VIII.4.44,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Bottega_VIII.4.44._1.JPG/150px-Bottega_VIII.4.44._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2044.htm
,,,,,,,VIII,4,45,VIII.4.45,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Bottega_VIII.4.45._1.JPG/150px-Bottega_VIII.4.45._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2045.htm
,,,,,,,VIII,4,46,VIII.4.46,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Bottega_VIII.4.46._1.JPG/150px-Bottega_VIII.4.46._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2046.htm
,,,,,,,VIII,4,47,VIII.4.47,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Bottega_VIII.4.47._1.JPG/150px-Bottega_VIII.4.47._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2047.htm
,,,,,,,VIII,4,48,VIII.4.48,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Bottega_VIII.4.48._1.JPG/150px-Bottega_VIII.4.48._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2048.htm
,,,,,,,VIII,4,49,VIII.4.49,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Casa_di_Olconio_Rufo_2.JPG/150px-Casa_di_Olconio_Rufo_2.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2049.htm
,,,,,,,VIII,4,50,VIII.4.50,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Bottega_VIII.4.50._1.JPG/150px-Bottega_VIII.4.50._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2050.htm
,,,,,,,VIII,4,51,VIII.4.51,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Bottega_VIII.4.51._1.JPG/150px-Bottega_VIII.4.51._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2051.htm
,,,,,,,VIII,4,52,VIII.4.52,https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Ingresso_per_piano_superiore_VIII.4.52..JPG/150px-Ingresso_per_piano_superiore_VIII.4.52..JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2052.htm
,,,,,,,VIII,4,53,VIII.4.53,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2004%2053.htm
,,,,,,,VIII,5,1,VIII.5.1,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Taberna_offectoris_1.JPG/150px-Taberna_offectoris_1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2001.htm
,,,,,,,VIII,5,2,VIII.5.2,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Casa_del_Gallo_I_1.JPG/150px-Casa_del_Gallo_I_1.JPG,,"È stata scavata nel 1840, 1881 e 1943: la casa è caratterizzata da due atri, di cui uno presenta un altare e diversi cubicoli che conservano ancora resti dell'intonaco; il giardino invece preserva colonne capitellate che facevano parte del peristilio e diverse pareti affrescate: nello stesso ambiente si aprono l'oecus, un'esedra ed un triclinio, mentre nella cucina rimane un focolare ed un larario con affreschi sbiaditi.",http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2002.htm
,,,,,,,VIII,5,3,VIII.5.3,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Bottega_VIII.5.3._1.JPG/150px-Bottega_VIII.5.3._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2003.htm
,,,,,,,VIII,5,4,VIII.5.4,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Bottega_VIII.5.4._1.JPG/150px-Bottega_VIII.5.4._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2004.htm
,,,,,,,VIII,5,5,VIII.5.5,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Casa_di_Ero_e_Leandro_1.JPG/150px-Casa_di_Ero_e_Leandro_1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2005.htm
,,,,,,,VIII,5,6,VIII.5.6,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Bottega_VIII.5.6._1.JPG/150px-Bottega_VIII.5.6._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2006.htm
,,,,,,,VIII,5,7,VIII.5.7,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Bottega_VIII.5.7._1.JPG/150px-Bottega_VIII.5.7._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2007.htm
,,,,,,,VIII,5,8,VIII.5.8,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Bottega_VIII.5.8._1.JPG/150px-Bottega_VIII.5.8._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2008.htm
,,,,,,,VIII,5,9,VIII.5.9,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Casa_di_un_Vasaio_1.JPG/150px-Casa_di_un_Vasaio_1.JPG,,"È così chiamata per il ritrovamento di numerosi oggetti, come ciotole e lampade in ceramica: la casa presenta il classico schema delle abitazioni romane, come atrio con impluvium in tufo, contornato da cubicoli, il tablino ed il giardino con peristilio che conserva quasi del tutto intatte le colonne con capitelli e scanalature lungo i lati in stucco.",http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2009.htm
,,,,,,,VIII,5,10,VIII.5.10,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Bottega_VIII.5.10._1.JPG/150px-Bottega_VIII.5.10._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2010.htm
,,,,,,,VIII,5,11,VIII.5.11,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Bottega_VIII.5.11._1.JPG/150px-Bottega_VIII.5.11._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2011.htm
,,,,,,,VIII,5,12,VIII.5.12,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2012.htm
,,,,,,,VIII,5,13,VIII.5.13,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2013.htm
,,,,,,,VIII,5,14,VIII.5.14,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2014.htm
,,,,,,,VIII,5,15,VIII.5.15,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2015.htm
,,,,,,,VIII,5,16,VIII.5.16,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2016.htm
,,,,,,,VIII,5,17,VIII.5.17,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2017.htm
,,,,,,,VIII,5,18,VIII.5.18,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2018.htm
,,,,,,,VIII,5,19,VIII.5.19,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Bottega_VIII.5.19._1.JPG/150px-Bottega_VIII.5.19._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2019.htm
,,,,,,,VIII,5,20,VIII.5.20,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Caupona_VIII.5.20._1.JPG/150px-Caupona_VIII.5.20._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2020.htm
,,,,,,,VIII,5,21,VIII.5.21,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Bottega_VIII.5.21._1.JPG/150px-Bottega_VIII.5.21._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2021.htm
,,,,,,,VIII,5,22,VIII.5.22,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Bottega_VIII.5.22._1.JPG/150px-Bottega_VIII.5.22._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2022.htm
,,,,,,,VIII,5,23,VIII.5.23,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Bottega_VIII.5.23._1.JPG/150px-Bottega_VIII.5.23._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2023.htm
,,,,,,,VIII,5,24,VIII.5.24,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Casa_del_Medico_1.JPG/150px-Casa_del_Medico_1.JPG,,"Chiamata anche Casa del Giudizio di Salomone è stata scavata nel 1841 e 1882: il secondo nome dell'abitazione è dovuta al ritrovamento di un affresco raffigurante pigmei durante il giudizio di Salomone, ma dallo stesso ambiente provengono anche un affresco di pigmei che banchettano ed un altro di pigmei sul Nilo; la casa non presenta particolari variazioni architettoniche, eccetto l'impluvium di forma rettangolare.",http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2024.htm
,,,,,,,VIII,5,25,VIII.5.25,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Bottega_VIII.5.25._1.JPG/150px-Bottega_VIII.5.25._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2025.htm
,,,,,,,VIII,5,26,VIII.5.26,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2026.htm
,,,,,,,VIII,5,27,VIII.5.27,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Bottega_VIII.5.27._1.JPG/150px-Bottega_VIII.5.27._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2027.htm
,,,,,,,VIII,5,28,VIII.5.28,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Casa_della_Calce_2.JPG/150px-Casa_della_Calce_2.JPG,,"Chiamata anche Casa di Popidius Celsinus è stata esplorata a varie riprese tra il 1815 ed il 1943 e presenta un atrio con impluvium in tufo, intorno al quale si aprono diversi ambienti come cubicoli ed oecus che presentano tracce di intonaci e pavimenti: superato il tablino si accede nel peristilio con numerose colonne superstiti che racchiudono l'area del giardino.",http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2028.htm
,,,,,,,VIII,5,29,VIII.5.29,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Bottega_VIII.5.29._1.JPG/150px-Bottega_VIII.5.29._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2029.htm
,,,,,,,VIII,5,30,VIII.5.30,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Bottega_VIII.5.30._2.JPG/150px-Bottega_VIII.5.30._2.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2030.htm
,,,,,,,VIII,5,31,VIII.5.31,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Bottega_VIII.5.30._1.JPG/150px-Bottega_VIII.5.30._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2031.htm
,,,,,,,VIII,5,32,VIII.5.32,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Bottega_VIII.5.32._1.JPG/150px-Bottega_VIII.5.32._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2032.htm
,,,,,,,VIII,5,33,VIII.5.33,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Bottega_VIII.5.33._1.JPG/150px-Bottega_VIII.5.33._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2033.htm
,,,,,,,VIII,5,34,VIII.5.34,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Bottega_VIII.5.34._1.JPG/150px-Bottega_VIII.5.34._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2033.htm
,,,,,,,VIII,5,35,VIII.5.35,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Bottega_VIII.5.35._1.JPG/150px-Bottega_VIII.5.35._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2035.htm
,,,,,,,VIII,5,36,VIII.5.36,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Terme_Repubblicane_3.JPG/150px-Terme_Repubblicane_3.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2036.htm
,,,,,,,VIII,5,37,VIII.5.37,,,"Chiamata anche Casadella Famiglia Fabia prestava alcune iscrizioni elettorali sulla facciata: superato l'ingresso si accede direttamente all'atrio con impluvio e larario a nicchia, nella quale furono ritrovate sei statuette in bronzo e la parte centrale ancora affrescata; in diversi ambienti si conservano tracce di decorazioni parietali, alcune interamante intatte e dalla caratteristica colorazione in rosso pompeiano.",http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2037%20p1.htm
,,,,,,,VIII,5,38,VIII.5.38,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2038.htm
,,,,,,,VIII,5,39,VIII.5.39,,,"È stata esplorata nel 1881 ed al suo interno sono stati ritrovati due corpi: uno di un bambino, di cui è stato eseguito il calco e lo scheletro di una donna; resti di decorazioni parietali si conservano in numerosi ambienti della casa e caratterizzati quasi tutti da una zoccolatura in nero con disegni di piante e pannelli centrali in giallo, mentre statuette in marmo sono conservate al museo archeologico di Napoli.",http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2039.htm
,,,,,,,VIII,5,40,VIII.5.40,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2005%2040.htm
,,,,,,,VIII,6,1,VIII.6.1,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Casa_senza_nome_VIII.6.1._1.JPG/150px-Casa_senza_nome_VIII.6.1._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2006%2001.htm
,,,,,,,VIII,6,2,VIII.6.2,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Orto_VIII.6.2._2.JPG/150px-Orto_VIII.6.2._2.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2006%2002.htm
,,,,,,,VIII,6,3,VIII.6.3,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Casa_senza_nome_VIII.6.3._1.JPG/150px-Casa_senza_nome_VIII.6.3._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2006%2003.htm
,,,,,,,VIII,6,4,VIII.6.4,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Casa_senza_nome_VIII.6.4._1.JPG/150px-Casa_senza_nome_VIII.6.4._1.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2006%2004.htm
,,,,,,,VIII,6,5,VIII.6.5,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2006%2005.htm
,,,,,,,VIII,6,6,VIII.6.6,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2006%2006.htm
,,,,,,,VIII,6,7,VIII.6.7,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2006%2007.htm
,,,,,,,VIII,6,8,VIII.6.8,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2006%2008.htm
,,,,,,,VIII,6,9,VIII.6.9,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2006%2009.htm
,,,,,,,VIII,6,10,VIII.6.10,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2006%2010.htm
,,,,,,,VIII,6,11,VIII.6.11,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2006%2011.htm
,,,,,,,VIII,7,1,VIII.7.1,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2001.htm
,,,,,,,VIII,7,2,VIII.7.2,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2002.htm
,,,,,,,VIII,7,3,VIII.7.3,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2003.htm
,,,,,,,VIII,7,4,VIII.7.4,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2004.htm
,,,,,,,VIII,7,5,VIII.7.5,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2005.htm
,,,,,,,VIII,7,6,VIII.7.6,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2006.htm
,,,,,,,VIII,7,7,VIII.7.7,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2007.htm
,,,,,,,VIII,7,8,VIII.7.8,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2008.htm
,,,,,,,VIII,7,9,VIII.7.9,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2009.htm
,,,,,,,VIII,7,10,VIII.7.10,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2010.htm
,,,,,,,VIII,7,11,VIII.7.11,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2011.htm
,,,,,,,VIII,7,12,VIII.7.12,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2012.htm
,,,,,,,VIII,7,13,VIII.7.13,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2013.htm
,,,,,,,VIII,7,14,VIII.7.14,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2014.htm
,,,,,,,VIII,7,15,VIII.7.15,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2015.htm
,,,,,,,VIII,7,16,VIII.7.16,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Quadriportico_dei_Teatri_1.JPG/150px-Quadriportico_dei_Teatri_1.JPG,Quadriportico dei Teatri,"Era utilizzato inizialmente come foyer dei vicini teatri, ma a seguito del terremoto del 62, dopo essere stato ristrutturato, è stato trasformato in una caserma per gladiatori; caratterizzato da un grosso cortile con un colonnato su tre lati, al momento dello scavo furono ritrovati affreschi mitologici ed una ricca matrona adorna di gioielli.",http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2016%20p1.htm
,,,,,,,VIII,7,17,VIII.7.17,,Teatro Piccolo,"Chiamato anche Odeion, era un piccolo teatro che arrivava ad ospitare fino al milletrecento persone e all'interno del quale venivano declamate poesie e si tenevano spattacoli musicali.",http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2017.htm
,,,,,,,VIII,7,18,VIII.7.18,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2018.htm
,,,,,,,VIII,7,19,VIII.7.19,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2019.htm
,,,,,,,VIII,7,20,VIII.7.20,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Teatro_Grande_1.JPG/150px-Teatro_Grande_1.JPG,Teatro Grande,"Edificato in età sannitica ha subito poi nel corso degli anni numerosi rifacimenti: arrivava a raccogliere fino a cinquemila spettatori; al suo interno venivano rappresentate commedie, mimi e pantomimi, oltre che le atellane.",http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2020%20p1.htm
,,,,,,,VIII,7,21,VIII.7.21,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2021.htm
,,,,,,,VIII,7,22,VIII.7.22,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2022.htm
,,,,,,,VIII,7,23,VIII.7.23,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2023.htm
,,,,,,,VIII,7,24,VIII.7.24,,,"È stata scavata nel 1773, nel 1796 e nel 1867 e presenta un'architettura alquanto complessa, in quanto è suddivisa in due sezioni a piani diversi: la parte inferiore è quella dove si trova l'atrio ed era adibita a laboratorio artigianale, mentre la parte superiore era dedicata alla vita quotidiana con cubicoli, triclinio e giardino; sono stati ritrovati diversi affreschi, tra cui un frammento ritrovato nel peristilio, raffigurante scene nilotiche.",http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2024.htm
,,,,,,,VIII,7,25,VIII.7.25,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Tempio_di_Asclepio_2.JPG/150px-Tempio_di_Asclepio_2.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2025.htm
,,,,,,,VIII,7,26,VIII.7.26,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2026.htm
,,,,,,,VIII,7,27,VIII.7.27,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Teatro_Grande_2.JPG/150px-Teatro_Grande_2.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2027.htm
,,,,,,,VIII,7,28,VIII.7.28,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Tempio_di_Iside_1.JPG/150px-Tempio_di_Iside_1.JPG,Tempio di Iside,"Al momento dello scavo è risultato essere uno degli edifici meglio conservati della città, restituendo numerosi reperti e pitture, soprattutto di stampo egizio, raccolti in larga parte al museo archeologico nazionale di Napoli.",http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2028%20p1.htm
,,,,,,,VIII,7,29,VIII.7.29,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Palestra_Sannitica.jpg/150px-Palestra_Sannitica.jpg,Palestra Sannitica,"Ha una pianta rettangolare e circondata da un peristilio con colonne in ordine dorico, ospitava gare ginniche o riunioni di tipo militare e politico.",http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2029.htm
,,,,,,,VIII,7,30,VIII.7.30,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Foro_Triangolare_1.JPG/150px-Foro_Triangolare_1.JPG,Foro Triangolare,"È stato realizzato per essere utilizzato come zona di svago per gli spettatori dei vicini teatri ed al suo interno venivano svolte anche corse equestri; era completamente circondato da un colonnato con novantacinque colonne in ordine ionico, eccetto lungo il lato sud, che aveva funzione panoramica sulla valle del Sarno.",http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2030%20p1.htm
,,,,,,,VIII,7,31,VIII.7.31,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Tempio_Dorico_4.JPG/150px-Tempio_Dorico_4.JPG,Tempio Dorico,"Rappresenta uno degli edifici con le maggiori influenze greche della città: costruito intorno al V secolo, era probabilmente dedicato ad Ercole o Minerva; al suo interno sono state ritrovate una serie di terrecotte e una metopa raffigurante il mito di Issone, tra Efesto ed Atena.",http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2031.htm
,,,,,,,VIII,7,32,VIII.7.32,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Tempio_Dorico_2.JPG/150px-Tempio_Dorico_2.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2032.htm
,,,,,,,VIII,7,33,VIII.7.33,,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2033.htm
,,,,,,,VIII,7,34,VIII.7.34,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Tempio_Dorico_3.JPG/150px-Tempio_Dorico_3.JPG,,-,http://pompeiiinpictures.com/pompeiiinpictures/R8/8%2007%2034.htm
,,,,,,,IX,1,1,IX.1.1,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2001.htm
,,,,,,,IX,1,2,IX.1.2,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2002.htm
,,,,,,,IX,1,3,IX.1.3,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Panificio_IX.1.3._2.JPG/150px-Panificio_IX.1.3._2.JPG,Panificio,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2003.htm
,,,,,,,IX,1,4,IX.1.4,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Bottega_IX.1.4._1.JPG/150px-Bottega_IX.1.4._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2004.htm
,,,,,,,IX,1,5,IX.1.5,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Bottega_di_L._Livi_Firmi_1.JPG/150px-Bottega_di_L._Livi_Firmi_1.JPG,Bottega di L. Livi Firmi,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2005.htm
,,,,,,,IX,1,6,IX.1.6,,Thermopolium,-,http://pompeiiinpictures.com/pompeiiinpictures/R9/9%2001%2006.htm
